down,first_down,game_id,play_id,play_type,yards_gained,ydstogo
2,1,77,11,pass,20,10
3,0,77,12,run,-3,4
3,1,77,13,pass,10,1
3,1,77,14,pass,11,1
4,1,77,15,run,2,1
2,0,77,16,pass,3,8
3,1,77,17,pass,21,1
1,0,77,18,pass,-4,10
2,0,77,19,pass,0,9
2,0,77,20,run,3,10
1,0,77,21,run,2,10
1,0,77,22,run,2,10
1,0,77,23,pass,4,10
3,1,77,24,pass,10,10
2,0,77,25,pass,4,10
1,0,77,26,pass,0,10
4,0,77,27,run,-3,5
2,1,77,28,pass,10,10
1,0,77,29,run,3,10
2,1,77,30,pass,45,9
2,0,77,31,run,3,5
1,0,77,32,pass,0,10
2,0,77,33,pass,0,9
1,0,77,34,run,3,10
3,1,77,35,pass,11,2
3,1,77,36,run,4,3
2,1,77,37,pass,13,6
4,1,77,38,run,2,2
2,0,77,39,run,0,8
2,1,77,40,pass,22,8
2,0,77,41,pass,-2,6
1,1,77,42,run,12,10
3,0,77,43,pass,4,9
3,1,77,44,pass,9,3
2,0,77,45,run,0,10
1,0,77,46,pass,3,10
1,0,77,47,pass,4,10
2,1,77,48,pass,20,10
2,0,77,49,pass,3,14
2,0,77,50,pass,2,8
3,0,77,51,pass,0,4
3,1,77,52,pass,19,2
3,1,77,53,run,3,3
3,1,77,54,pass,13,2
3,0,77,55,pass,0,4
3,1,77,56,pass,20,11
1,0,77,57,pass,0,10
1,0,77,58,pass,9,10
2,1,77,59,pass,20,7
3,1,77,60,run,6,2
3,0,77,61,pass,0,2
4,1,77,62,pass,8,2
1,0,77,63,pass,4,10
2,0,77,64,pass,0,6
2,0,77,65,pass,9,10
2,0,77,66,pass,5,7
1,0,77,67,run,3,10
2,0,77,68,pass,3,8
2,0,77,69,run,2,9
1,0,77,70,pass,4,10
2,0,77,71,pass,14,15
1,0,77,72,run,1,10
1,0,77,73,run,2,10
1,0,77,74,pass,3,10
2,0,77,75,pass,0,4
1,1,77,76,pass,23,10
1,0,77,77,pass,3,10
3,0,77,78,pass,0,4
1,0,77,79,pass,0,10
1,0,77,80,run,2,10
1,0,77,81,run,2,10
1,0,77,82,run,7,10
1,0,77,83,run,3,10
2,0,77,84,pass,-4,7
1,1,77,85,pass,20,10
2,1,77,86,pass,9,8
1,0,77,87,pass,2,10
1,0,77,88,pass,0,10
2,1,77,89,pass,11,7
1,0,77,90,run,2,10
3,1,77,91,pass,12,6
2,0,77,92,pass,0,10
3,1,77,93,pass,7,7
2,1,77,94,pass,10,8
4,1,77,95,run,9,4
1,0,77,96,run,-3,10
1,1,77,97,pass,12,10
3,0,77,98,pass,0,3
1,0,77,99,pass,4,10
2,1,77,100,pass,20,8
1,0,77,101,run,2,10
1,0,77,102,run,7,10
2,0,77,103,run,2,3
1,0,77,104,pass,6,10
4,1,77,105,pass,4,2
2,0,77,106,pass,4,14
1,0,77,107,run,0,10
1,0,77,108,pass,4,10
3,0,77,109,run,3,10
1,0,77,110,run,2,10
1,0,77,111,pass,0,10
1,0,77,112,pass,9,10
3,0,77,113,pass,2,6
1,1,77,114,run,30,10
2,0,77,115,pass,0,9
2,0,77,116,pass,-4,8
3,1,77,117,pass,4,1
3,1,77,118,pass,22,12
2,1,77,119,run,3,3
1,0,77,120,run,0,10
3,0,77,121,pass,0,1
4,0,77,122,pass,9,10
2,0,77,123,run,-4,5
1,0,78,1,pass,-5,10
1,0,78,2,run,6,10
4,1,78,3,run,2,2
1,0,78,4,run,2,10
1,1,78,5,pass,21,10
2,0,78,6,run,3,4
2,0,78,7,pass,0,3
2,0,78,8,pass,2,10
2,1,78,9,pass,77,14
1,0,78,10,run,3,10
2,0,78,11,run,-4,6
1,0,78,12,run,3,10
1,0,78,13,run,2,10
3,1,78,14,pass,38,3
2,1,78,15,pass,10,9
1,0,78,16,pass,4,10
1,0,78,17,pass,4,10
1,0,78,18,pass,2,10
2,0,78,19,pass,0,9
2,0,78,20,pass,0,8
1,0,78,21,pass,0,10
2,0,78,22,run,1,12
3,1,78,23,run,2,1
1,1,78,24,pass,11,10
2,1,78,25,pass,10,7
2,1,78,26,pass,10,7
1,0,78,27,pass,-4,10
3,0,78,28,run,2,9
1,0,78,29,run,6,10
2,1,78,30,pass,11,8
1,0,78,31,pass,7,10
2,0,78,32,run,3,9
1,0,78,33,run,2,10
2,0,78,34,run,3,9
1,0,78,35,pass,-11,10
2,1,78,36,pass,10,7
2,1,78,37,run,8,8
1,0,78,38,pass,3,10
3,1,78,39,pass,3,2
3,0,78,40,pass,2,5
2,0,78,41,run,3,6
1,0,78,42,pass,3,10
2,0,78,43,run,3,6
2,0,78,44,pass,0,11
2,0,78,45,pass,0,3
2,0,78,46,run,8,9
2,0,78,47,pass,0,4
1,0,78,48,run,2,10
3,1,78,49,pass,3,3
2,0,78,50,pass,0,10
3,1,78,51,run,7,6
3,0,78,52,pass,-10,7
2,0,78,53,pass,0,10
1,0,78,54,run,-5,10
1,0,78,55,run,1,10
1,0,78,56,pass,4,10
3,1,78,57,pass,11,6
2,0,78,58,run,-6,1
3,0,78,59,pass,4,6
1,0,78,60,run,3,10
3,0,78,61,run,-4,3
1,0,78,62,run,3,10
2,0,78,63,run,6,7
2,0,78,64,pass,0,10
1,0,78,65,run,3,10
3,1,78,66,run,17,1
4,1,78,67,pass,3,1
2,1,78,68,run,4,2
3,0,78,69,pass,0,2
1,0,78,70,run,3,10
2,0,78,71,run,4,8
1,1,78,72,pass,10,10
1,0,78,73,run,7,10
1,0,78,74,pass,4,10
1,0,78,75,run,3,10
1,0,78,76,run,2,10
1,0,78,77,run,2,10
2,0,78,78,pass,0,9
2,1,78,79,run,13,7
1,0,78,80,run,-2,10
1,0,78,81,pass,2,10
2,0,78,82,pass,3,7
3,1,78,83,run,7,3
2,1,78,84,pass,13,7
1,0,78,85,pass,0,10
1,0,78,86,run,3,10
2,1,78,87,pass,21,8
2,0,78,88,pass,2,5
2,1,78,89,pass,11,10
1,0,78,90,run,7,10
1,0,78,91,run,3,10
4,0,78,92,run,-2,1
1,0,78,93,run,2,10
2,0,78,94,pass,0,5
3,0,78,95,pass,-3,7
1,1,78,96,pass,13,10
2,0,78,97,run,3,9
3,1,78,98,run,2,1
3,0,78,99,pass,-6,7
1,1,78,100,pass,11,10
1,0,78,101,run,-3,10
2,1,78,102,run,3,1
2,1,78,103,pass,21,11
2,0,78,104,pass,9,10
1,0,78,105,pass,3,10
2,1,78,106,pass,51,8
1,0,78,107,run,6,10
1,1,78,108,pass,18,10
2,0,78,109,run,6,9
2,0,78,110,pass,-6,7
2,1,78,111,pass,14,9
1,0,78,112,run,7,10
2,1,78,113,pass,22,9
2,0,78,114,run,3,7
2,1,78,115,pass,3,2
3,0,78,116,pass,0,15
1,1,78,117,pass,20,10
2,0,78,118,pass,0,9
1,0,78,119,pass,0,10
1,0,78,120,pass,2,10
2,0,78,121,pass,-8,12
1,0,78,122,pass,2,10
2,0,78,123,pass,0,9
2,0,78,124,run,0,9
1,0,78,125,run,3,10
3,0,78,126,pass,0,12
3,0,78,127,run,0,5
1,0,78,128,run,3,10
2,0,78,129,run,2,7
1,1,78,130,run,15,10
3,0,78,131,run,2,9
2,0,78,132,run,3,4
1,0,78,133,run,3,10
4,0,78,134,pass,0,5
2,0,78,135,run,-2,6
4,0,78,136,pass,0,4
4,0,78,137,pass,0,1
3,1,78,138,pass,8,2
4,1,78,139,pass,19,3
2,0,78,140,pass,0,11
1,0,78,141,pass,-7,10
4,1,78,142,run,34,5
1,0,78,143,pass,0,10
2,0,78,144,run,-5,6
2,0,79,1,pass,0,2
2,0,79,2,pass,3,8
3,1,79,3,pass,10,5
3,1,79,4,pass,41,7
2,0,79,5,run,-5,10
1,0,79,6,pass,3,10
1,0,79,7,run,3,10
2,1,79,8,run,13,7
2,0,79,9,pass,0,8
2,1,79,10,pass,4,3
4,0,79,11,run,-6,5
3,0,79,12,pass,0,1
3,0,79,13,pass,0,11
3,0,79,14,pass,4,9
2,0,79,15,pass,3,9
4,0,79,16,run,-3,2
1,0,79,17,pass,2,10
2,0,79,18,pass,4,9
1,0,79,19,run,0,10
2,0,79,20,pass,0,10
1,0,79,21,pass,0,10
2,0,79,22,pass,-4,5
2,0,79,23,pass,3,9
1,0,79,24,pass,0,10
4,0,79,25,run,-1,2
4,0,79,26,pass,0,1
2,0,79,27,run,-3,10
2,1,79,28,run,3,1
3,0,79,29,pass,0,20
1,0,79,30,run,3,10
2,0,79,31,pass,2,11
2,1,79,32,run,7,5
2,0,79,33,run,3,6
2,0,79,34,run,2,10
3,0,79,35,pass,0,5
3,0,79,36,run,2,4
1,0,79,37,run,3,10
1,1,79,38,pass,59,10
1,0,79,39,pass,0,10
3,0,79,40,run,0,2
2,0,79,41,pass,0,10
2,0,79,42,run,0,4
1,0,79,43,run,0,10
3,1,79,44,pass,9,9
2,1,79,45,pass,11,9
1,0,79,46,run,2,10
3,1,79,47,pass,11,4
1,0,79,48,run,3,10
1,0,79,49,pass,5,10
2,0,79,50,run,-4,8
1,0,79,51,pass,1,10
2,0,79,52,pass,2,8
2,1,79,53,pass,10,6
2,0,79,54,pass,0,9
1,0,79,55,pass,0,10
2,1,79,56,run,3,3
3,1,79,57,run,18,6
2,0,79,58,pass,0,2
3,0,79,59,pass,4,5
3,0,79,60,run,3,10
2,0,79,61,run,8,9
3,1,79,62,run,3,2
1,0,79,63,pass,0,10
2,0,79,64,run,3,10
2,0,79,65,pass,0,10
3,1,79,66,pass,21,5
3,1,79,67,pass,10,3
2,1,79,68,pass,12,8
3,0,79,69,pass,-7,11
2,0,79,70,pass,-5,8
2,0,79,71,run,2,11
1,0,79,72,pass,4,10
4,0,79,73,pass,0,4
1,0,79,74,run,8,10
1,0,79,75,pass,2,10
4,0,79,76,run,3,4
2,0,79,77,run,2,7
2,0,79,78,run,0,9
2,1,79,79,run,3,3
3,0,79,80,pass,3,6
3,1,79,81,pass,25,4
3,1,79,82,pass,14,3
2,0,79,83,pass,0,8
1,0,79,84,pass,8,10
2,0,79,85,run,3,9
1,0,79,86,run,2,10
1,1,79,87,pass,13,10
3,0,79,88,pass,0,10
1,0,79,89,run,0,10
1,0,79,90,pass,2,10
3,0,79,91,pass,0,8
2,1,79,92,pass,21,7
3,1,79,93,pass,19,11
1,0,79,94,pass,3,10
1,0,79,95,pass,9,10
1,0,79,96,run,4,10
1,0,79,97,pass,4,10
2,0,79,98,pass,-9,10
2,0,79,99,pass,0,6
2,0,79,100,run,2,8
3,0,79,101,pass,0,1
1,1,79,102,pass,12,10
3,1,79,103,run,16,3
1,0,79,104,run,3,10
3,0,79,105,pass,-3,10
1,0,79,106,pass,3,10
1,1,79,107,pass,19,10
3,1,79,108,pass,9,2
1,0,79,109,pass,4,10
1,0,79,110,pass,3,10
3,0,79,111,pass,4,10
3,0,79,112,run,-2,8
2,0,79,113,pass,0,7
3,1,79,114,pass,35,10
4,0,79,115,run,2,4
3,1,79,116,pass,11,10
3,1,79,117,pass,9,7
2,0,79,118,pass,0,1
2,0,79,119,run,3,4
3,0,79,120,pass,0,9
1,0,79,121,pass,4,10
2,0,79,122,run,2,9
1,0,79,123,run,3,10
1,1,79,124,pass,10,10
3,0,79,125,pass,-7,6
2,0,79,126,pass,1,8
1,0,79,127,run,2,10
2,1,79,128,pass,13,8
2,1,79,129,pass,67,10
3,0,79,130,pass,0,10
3,1,79,131,pass,21,3
1,0,79,132,pass,8,10
1,1,79,133,run,17,10
1,0,79,134,run,3,10
1,0,79,135,pass,2,10
3,1,79,136,pass,22,15
3,1,79,137,pass,10,10
4,0,79,138,run,0,1
3,1,79,139,pass,3,3
1,1,79,140,pass,47,10
2,0,79,141,pass,0,5
3,0,79,142,run,2,5
1,1,79,143,run,14,10
4,1,79,144,pass,4,3
3,1,79,145,pass,10,9
1,0,79,146,pass,0,10
2,0,79,147,run,2,5
3,0,79,148,pass,0,20
3,1,79,149,run,3,1
2,0,79,150,pass,0,15
1,0,79,151,pass,0,10
1,0,79,152,pass,8,10
2,0,79,153,pass,3,11
1,1,79,154,pass,20,10
1,1,79,155,pass,23,10
2,0,79,156,run,4,8
3,1,79,157,pass,9,6
1,0,79,158,pass,3,10
3,1,79,159,pass,10,4
2,1,79,160,pass,13,8
1,1,79,161,pass,18,10
3,1,79,162,run,16,1
2,0,79,163,run,-4,9
3,1,79,164,pass,17,3
2,0,79,165,pass,0,7
2,0,79,166,pass,0,11
1,1,79,167,pass,13,10
1,0,79,168,pass,0,10
3,1,79,169,pass,20,1
1,0,80,1,pass,0,10
3,0,80,2,pass,0,4
4,1,80,3,pass,12,10
2,0,80,4,pass,3,8
1,1,80,5,pass,10,10
1,0,80,6,run,0,10
1,0,80,7,run,3,10
1,1,80,8,pass,22,10
2,0,80,9,pass,0,9
1,0,80,10,pass,-2,10
1,0,80,11,pass,0,10
2,1,80,12,run,8,8
2,0,80,13,pass,3,4
1,0,80,14,run,2,10
1,0,80,15,pass,1,10
3,0,80,16,pass,0,10
1,1,80,17,pass,20,10
1,0,80,18,pass,-4,10
2,0,80,19,run,3,4
1,0,80,20,run,-2,10
1,0,80,21,pass,0,10
2,0,80,22,run,4,10
1,0,80,23,run,2,10
1,0,80,24,pass,-5,10
1,0,80,25,pass,3,10
2,0,80,26,run,2,10
2,0,80,27,run,2,6
2,0,80,28,run,6,9
3,0,80,29,pass,4,5
3,0,80,30,run,3,9
2,1,80,31,run,31,8
3,1,80,32,run,3,2
2,0,80,33,pass,4,8
2,0,80,34,run,-5,9
2,1,80,35,pass,2,1
3,0,80,36,run,2,3
3,1,80,37,run,3,3
3,1,80,38,pass,11,5
3,1,80,39,pass,21,2
3,1,80,40,run,3,2
1,0,80,41,pass,0,10
2,0,80,42,pass,0,7
1,0,80,43,pass,-3,10
3,1,80,44,pass,22,7
1,0,80,45,pass,0,10
1,0,80,46,run,2,10
1,0,80,47,run,8,10
4,1,80,48,pass,11,10
3,0,80,49,pass,0,5
1,0,80,50,run,-4,10
2,1,80,51,pass,9,8
4,1,80,52,pass,21,10
3,1,80,53,run,3,3
2,1,80,54,run,3,3
2,1,80,55,run,7,3
1,0,80,56,run,2,10
3,0,80,57,pass,0,4
1,0,80,58,run,3,10
4,1,80,59,run,3,3
1,0,80,60,run,0,10
3,0,80,61,run,3,5
1,0,80,62,run,3,10
2,0,80,63,pass,0,8
2,0,80,64,run,-6,8
3,1,80,65,pass,20,10
1,0,80,66,pass,3,10
3,1,80,67,pass,11,7
2,0,80,68,pass,0,7
2,1,80,69,pass,11,11
3,1,80,70,pass,3,1
3,0,80,71,pass,-2,3
1,0,80,72,run,3,10
2,0,80,73,run,-7,5
2,1,80,74,pass,11,7
4,1,80,75,pass,22,2
2,1,80,76,run,2,2
1,0,80,77,run,2,10
1,0,80,78,run,-6,10
1,1,80,79,run,17,10
2,0,80,80,pass,0,7
2,1,80,81,pass,22,8
1,0,80,82,run,2,10
2,0,80,83,pass,3,10
2,0,80,84,pass,3,10
2,0,80,85,run,4,8
2,0,80,86,pass,7,9
1,0,80,87,run,0,10
1,0,80,88,pass,2,10
3,1,80,89,pass,12,1
4,1,80,90,pass,10,4
3,1,80,91,pass,3,3
1,0,80,92,pass,0,10
1,1,80,93,pass,11,10
1,0,80,94,run,2,10
4,0,80,95,pass,0,10
2,1,80,96,run,13,4
3,1,80,97,run,3,3
2,0,80,98,run,3,10
1,0,80,99,run,3,10
2,1,80,100,pass,22,6
3,0,80,101,pass,4,6
1,1,80,102,pass,14,10
1,0,80,103,run,3,10
3,1,80,104,pass,10,8
1,1,80,105,pass,10,10
1,1,80,106,run,38,10
1,0,80,107,pass,-3,10
1,0,80,108,pass,7,10
1,0,80,109,pass,0,10
1,0,80,110,pass,0,10
2,0,80,111,pass,-5,6
1,0,80,112,run,-3,10
2,1,80,113,pass,12,10
3,0,80,114,pass,18,20
1,1,80,115,pass,14,10
1,0,80,116,pass,3,10
2,0,80,117,run,-3,9
1,0,80,118,run,-5,10
1,0,80,119,run,8,10
1,0,80,120,pass,0,10
4,0,80,121,run,0,4
1,1,80,122,run,16,10
3,0,80,123,run,3,12
1,1,80,124,pass,14,10
1,0,80,125,run,3,10
2,1,80,126,run,6,3
3,0,80,127,pass,3,11
4,0,80,128,pass,-4,3
1,0,80,129,run,3,10
1,0,80,130,run,2,10
3,0,80,131,pass,0,1
1,1,80,132,pass,20,10
2,1,80,133,pass,11,6
2,0,80,134,pass,-5,7
3,1,80,135,pass,7,7
1,0,80,136,pass,8,10
4,0,80,137,pass,-11,1
3,1,80,138,run,3,2
2,0,80,139,pass,4,11
1,1,80,140,run,26,10
2,0,81,1,run,8,9
1,1,81,2,run,16,10
2,0,81,3,pass,0,8
4,1,81,4,pass,3,1
1,0,81,5,run,3,10
3,0,81,6,run,-4,3
1,0,81,7,run,6,10
2,1,81,8,run,60,8
1,0,81,9,run,2,10
1,0,81,10,run,3,10
3,1,81,11,pass,21,2
3,0,81,12,pass,0,12
2,0,81,13,pass,0,9
2,0,81,14,run,-5,10
2,0,81,15,pass,3,7
3,0,81,16,pass,13,15
2,0,81,17,pass,0,9
1,0,81,18,run,4,10
2,0,81,19,pass,3,8
1,0,81,20,pass,2,10
2,1,81,21,run,17,8
2,0,81,22,pass,4,10
1,0,81,23,run,-3,10
2,1,81,24,pass,4,2
1,0,81,25,pass,4,10
1,0,81,26,pass,0,10
3,1,81,27,pass,20,11
1,0,81,28,pass,2,10
1,0,81,29,pass,0,10
1,0,81,30,run,2,10
1,0,81,31,run,2,10
3,0,81,32,run,0,10
3,0,81,33,run,0,5
2,0,81,34,run,0,1
3,1,81,35,pass,11,5
1,0,81,36,pass,0,10
2,0,81,37,run,4,10
3,1,81,38,pass,3,2
3,1,81,39,run,4,2
4,0,81,40,pass,0,2
2,0,81,41,pass,3,9
1,0,81,42,pass,2,10
1,0,81,43,pass,3,10
3,1,81,44,run,9,5
2,0,81,45,pass,0,8
1,0,81,46,run,2,10
2,1,81,47,pass,9,6
1,0,81,48,run,0,10
2,0,81,49,pass,3,7
4,0,81,50,run,-2,4
3,0,81,51,pass,0,5
4,1,81,52,pass,4,3
3,0,81,53,pass,0,2
2,0,81,54,pass,0,12
1,0,81,55,pass,0,10
2,1,81,56,pass,11,8
1,0,81,57,pass,9,10
2,0,81,58,run,3,7
1,0,81,59,run,3,10
2,0,81,60,pass,3,6
2,0,81,61,run,2,8
1,0,81,62,run,4,10
1,1,81,63,pass,19,10
4,1,81,64,run,3,1
2,0,81,65,run,-5,10
2,1,81,66,pass,18,7
1,0,81,67,pass,0,10
1,1,81,68,pass,40,10
1,0,81,69,run,3,10
2,0,81,70,pass,3,9
2,0,81,71,pass,3,11
1,1,81,72,run,16,10
2,1,81,73,run,7,7
2,0,81,74,run,2,7
3,0,81,75,pass,4,9
3,0,81,76,run,4,9
3,0,81,77,pass,0,12
4,1,81,78,pass,11,10
1,0,81,79,run,0,10
1,0,81,80,pass,3,10
1,0,81,81,run,3,10
1,1,81,82,pass,10,10
1,0,81,83,run,7,10
3,1,81,84,pass,69,2
1,1,81,85,pass,11,10
3,0,81,86,run,-3,3
2,1,81,87,pass,13,8
1,0,81,88,pass,0,10
1,1,81,89,run,14,10
3,1,81,90,pass,22,3
1,0,81,91,pass,2,10
3,0,81,92,run,0,3
3,1,81,93,pass,12,2
2,1,81,94,pass,40,11
1,0,81,95,run,4,10
3,0,81,96,pass,3,4
1,1,81,97,run,13,10
1,1,81,98,run,16,10
2,1,81,99,run,12,6
2,0,81,100,run,3,5
2,0,81,101,run,3,9
2,0,81,102,run,2,10
1,0,81,103,run,3,10
2,1,81,104,pass,11,6
1,0,81,105,run,3,10
3,0,81,106,run,2,8
2,0,81,107,run,3,5
4,1,81,108,run,2,1
1,1,81,109,pass,10,10
3,1,81,110,pass,12,11
1,1,81,111,pass,11,10
2,1,81,112,run,8,6
1,0,81,113,pass,0,10
1,0,81,114,run,2,10
3,1,81,115,pass,10,6
1,0,81,116,run,-7,10
1,1,81,117,pass,21,10
3,0,81,118,run,3,8
1,0,81,119,run,1,10
2,1,81,120,pass,22,13
3,0,81,121,run,7,10
2,0,81,122,pass,0,9
2,1,81,123,pass,4,4
3,0,81,124,pass,0,12
2,0,81,125,pass,4,9
1,0,81,126,run,3,10
1,0,81,127,pass,0,10
3,0,81,128,pass,0,6
2,0,81,129,run,4,10
1,0,81,130,pass,4,10
1,0,81,131,pass,4,10
3,1,81,132,pass,11,7
1,0,81,133,run,3,10
1,0,81,134,run,0,10
1,1,81,135,pass,18,10
1,1,81,136,pass,18,10
2,1,81,137,pass,13,9
1,0,81,138,pass,0,10
1,0,81,139,run,2,10
3,1,81,140,pass,18,1
2,0,81,141,run,3,9
2,0,81,142,run,0,10
2,0,81,143,run,3,7
3,1,81,144,pass,3,3
1,0,81,145,pass,4,10
2,1,81,146,pass,21,13
4,1,81,147,pass,13,3
2,0,81,148,pass,4,8
3,0,81,149,pass,12,20
1,0,81,150,run,2,10
2,0,81,151,run,6,8
2,0,81,152,pass,4,10
1,0,81,153,run,7,10
1,1,81,154,pass,17,10
3,0,81,155,pass,0,1
2,0,81,156,pass,0,8
2,0,81,157,run,-6,6
3,1,81,158,pass,9,2
3,0,81,159,pass,-5,20
2,1,81,160,pass,36,6
2,0,81,161,pass,4,8
2,0,81,162,pass,0,7
2,1,81,163,pass,4,1
1,0,81,164,run,3,10
2,0,81,165,pass,8,9
2,1,81,166,pass,18,8
3,0,82,1,pass,0,20
2,0,82,2,pass,0,5
4,0,82,3,pass,3,5
3,0,82,4,pass,0,11
2,1,82,5,pass,13,10
3,1,82,6,run,4,1
3,0,82,7,pass,0,2
1,0,82,8,run,8,10
3,1,82,9,pass,20,7
1,1,82,10,pass,40,10
3,0,82,11,run,-7,4
1,0,82,12,run,1,10
2,0,82,13,pass,-3,9
3,0,82,14,run,0,10
4,0,82,15,pass,0,10
1,0,82,16,run,3,10
3,0,82,17,run,-3,2
2,0,82,18,pass,4,5
2,0,82,19,pass,0,8
2,0,82,20,run,3,5
3,0,82,21,pass,3,10
2,0,82,22,pass,-5,9
2,0,82,23,run,3,5
3,1,82,24,run,2,2
3,1,82,25,pass,63,8
2,0,82,26,run,4,10
2,0,82,27,pass,4,11
2,0,82,28,pass,4,13
1,1,82,29,pass,44,10
3,0,82,30,pass,2,11
2,0,82,31,run,2,9
2,0,82,32,pass,2,5
2,0,82,33,run,0,5
2,0,82,34,pass,0,5
2,0,82,35,pass,3,5
2,0,82,36,pass,0,10
2,0,82,37,pass,3,6
1,0,82,38,run,-3,10
1,0,82,39,pass,-9,10
3,1,82,40,pass,11,4
1,0,82,41,pass,3,10
2,0,82,42,pass,2,15
1,0,82,43,pass,8,10
2,1,82,44,pass,11,9
3,1,82,45,pass,17,6
3,0,82,46,run,3,5
1,0,82,47,run,3,10
1,0,82,48,pass,2,10
1,0,82,49,pass,0,10
2,0,82,50,pass,0,1
2,0,82,51,run,8,9
4,0,82,52,pass,3,4
1,0,82,53,run,-4,10
1,1,82,54,pass,18,10
1,1,82,55,pass,15,10
3,0,82,56,run,7,12
4,0,82,57,pass,0,5
1,0,82,58,run,2,10
1,0,82,59,run,-1,10
1,0,82,60,run,5,10
3,0,82,61,pass,10,11
2,1,82,62,pass,14,7
3,1,82,63,run,6,2
1,0,82,64,pass,0,10
1,0,82,65,run,3,10
2,1,82,66,pass,11,8
1,0,82,67,run,8,10
1,0,82,68,run,2,10
1,0,82,69,run,3,10
1,0,82,70,run,0,10
1,0,82,71,pass,0,10
2,1,82,72,pass,22,11
1,0,82,73,run,6,10
2,0,82,74,pass,3,6
1,0,82,75,pass,0,10
1,0,82,76,run,2,10
1,0,82,77,pass,0,10
1,0,82,78,pass,0,10
1,0,82,79,pass,3,10
3,0,82,80,pass,0,6
2,1,82,81,run,47,10
2,0,82,82,run,0,8
1,0,82,83,pass,9,10
2,1,82,84,pass,9,6
1,0,82,85,pass,0,10
2,1,82,86,pass,9,7
1,1,82,87,pass,20,10
2,1,82,88,pass,22,7
1,0,82,89,pass,0,10
1,0,82,90,run,6,10
1,0,82,91,run,6,10
1,1,82,92,run,17,10
1,0,82,93,pass,2,10
3,0,82,94,run,1,6
3,0,82,95,pass,3,4
3,0,82,96,pass,0,10
3,0,82,97,pass,-7,1
3,0,82,98,pass,0,10
1,0,82,99,pass,0,10
2,0,82,100,run,3,8
1,0,82,101,run,8,10
3,0,82,102,pass,0,11
1,1,82,103,run,18,10
2,1,82,104,pass,3,1
1,0,82,105,run,-4,10
2,1,82,106,pass,20,7
3,1,82,107,run,3,3
3,0,82,108,pass,0,10
3,1,82,109,pass,9,7
3,1,82,110,pass,43,3
1,0,82,111,run,0,10
1,0,82,112,pass,9,10
1,0,82,113,pass,0,10
3,0,82,114,pass,2,4
3,1,82,115,run,6,2
2,1,82,116,pass,12,5
2,1,82,117,pass,8,8
2,0,82,118,pass,4,10
3,1,82,119,pass,20,9
3,0,82,120,pass,3,12
1,0,82,121,pass,0,10
1,0,82,122,run,7,10
3,0,82,123,pass,3,9
2,1,82,124,pass,52,10
2,0,82,125,pass,0,1
1,0,82,126,pass,4,10
4,0,82,127,run,3,4
3,0,82,128,pass,2,12
1,0,82,129,run,0,10
1,0,82,130,run,3,10
1,0,82,131,pass,3,10
1,0,82,132,run,7,10
4,0,83,1,run,0,2
1,1,83,2,pass,18,10
4,0,83,3,pass,3,4
1,1,83,4,pass,30,10
1,0,83,5,run,8,10
2,1,83,6,pass,21,4
1,1,83,7,pass,14,10
2,0,83,8,pass,-2,4
1,0,83,9,run,0,10
2,0,83,10,pass,0,7
1,0,83,11,pass,3,10
2,0,83,12,pass,0,14
2,0,83,13,run,-2,7
4,0,83,14,pass,0,5
3,0,83,15,pass,-9,5
3,0,83,16,run,2,7
2,1,83,17,run,8,2
3,1,83,18,pass,22,10
2,0,83,19,run,-4,6
3,1,83,20,pass,5,1
1,0,83,21,pass,0,10
2,0,83,22,pass,0,7
2,0,83,23,pass,-4,8
3,0,83,24,run,-4,20
3,1,83,25,run,13,6
2,1,83,26,pass,10,5
4,0,83,27,pass,-8,10
3,0,83,28,pass,0,12
2,0,83,29,pass,4,7
1,0,83,30,pass,3,10
4,1,83,31,run,2,2
1,0,83,32,pass,3,10
3,0,83,33,run,0,2
2,0,83,34,pass,6,10
1,0,83,35,pass,0,10
2,0,83,36,run,0,10
1,0,83,37,run,-6,10
3,0,83,38,run,5,9
1,0,83,39,pass,4,10
3,0,83,40,run,-3,8
1,0,83,41,pass,0,10
1,1,83,42,run,55,10
2,1,83,43,pass,18,6
3,0,83,44,pass,2,9
2,0,83,45,run,3,15
2,0,83,46,pass,3,8
2,0,83,47,pass,0,10
1,0,83,48,run,7,10
3,0,83,49,pass,0,2
4,1,83,50,run,2,1
4,0,83,51,pass,0,1
3,0,83,52,pass,3,9
2,0,83,53,run,2,5
2,0,83,54,pass,3,8
1,0,83,55,run,3,10
4,0,83,56,pass,4,10
4,1,83,57,pass,18,3
2,0,83,58,pass,0,4
2,0,83,59,pass,10,11
2,0,83,60,pass,-5,9
1,0,83,61,run,1,10
1,0,83,62,pass,-8,10
3,0,83,63,pass,2,3
3,1,83,64,pass,9,6
1,0,83,65,pass,-10,10
3,1,83,66,run,49,7
3,1,83,67,pass,2,1
1,0,83,68,pass,4,10
1,0,83,69,pass,2,10
3,1,83,70,run,8,6
2,1,83,71,pass,12,2
1,0,83,72,pass,0,10
1,0,83,73,run,6,10
3,0,83,74,run,0,2
2,0,83,75,pass,1,5
1,1,83,76,pass,11,10
2,1,83,77,pass,3,1
1,0,83,78,pass,0,10
3,0,83,79,run,2,4
2,0,83,80,run,0,9
1,0,83,81,run,-3,10
2,0,83,82,run,-5,2
1,0,83,83,run,-2,10
2,1,83,84,pass,24,11
1,0,83,85,run,1,10
